disease_name,body_part,image_path,condition
seborrhoeic-dermatitis,face,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\face\seborrhoeic-dermatitis-0035__PF_1.jpg,Benign
seborrhoeic-dermatitis,face,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\face\seborrhoeic-dermatitis-0042__PF_1.jpg,Benign
seborrhoeic-dermatitis,face,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\face\seborrhoeic-dermatitis-0043__PF_1.jpg,Benign
seborrhoeic-dermatitis,face,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\face\seborrhoeic-dermatitis-0045__PF_1.jpg,Benign
seborrhoeic-dermatitis,face,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\face\seborrhoeic-dermatitis-0048__PF_1.jpg,Benign
seborrhoeic-dermatitis,face,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\face\seborrhoeic-dermatitis-0050__PF_1.jpg,Benign
seborrhoeic-dermatitis,folds,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\folds\seborrhoeic-dermatitis-0010__PF_1.jpg,Benign
seborrhoeic-dermatitis,folds,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\folds\seborrhoeic-dermatitis-0016__PF_1.jpg,Benign
seborrhoeic-dermatitis,folds,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\folds\seborrhoeic-dermatitis-0019__PF_1.jpg,Benign
seborrhoeic-dermatitis,folds,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\folds\seborrhoeic-dermatitis-0021__PF_1.jpg,Benign
seborrhoeic-dermatitis,folds,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\folds\seborrhoeic-dermatitis-0022__PF_1.jpg,Benign
seborrhoeic-dermatitis,folds,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\folds\seborrhoeic-dermatitis-0023__PF_1.jpg,Benign
seborrhoeic-dermatitis,folds,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\folds\seborrhoeic-dermatitis-0037__PF_1.jpg,Benign
seborrhoeic-dermatitis,genital,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\genital\seborrhoeic-dermatitis-0049__PF_1.jpg,Benign
seborrhoeic-dermatitis,head,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\head\seborrhoeic-dermatitis-0007__PF_1.jpg,Benign
seborrhoeic-dermatitis,head,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\head\seborrhoeic-dermatitis-0011__PF_1.jpg,Benign
seborrhoeic-dermatitis,head,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\head\seborrhoeic-dermatitis-0012__PF_1.jpg,Benign
seborrhoeic-dermatitis,head,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\head\seborrhoeic-dermatitis-0013__PF_1.jpg,Benign
seborrhoeic-dermatitis,head,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\head\seborrhoeic-dermatitis-0014__PF_1.jpg,Benign
seborrhoeic-dermatitis,head,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\head\seborrhoeic-dermatitis-0015__PF_1.jpg,Benign
seborrhoeic-dermatitis,head,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\head\seborrhoeic-dermatitis-0017__PF_1.jpg,Benign
seborrhoeic-dermatitis,head,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\head\seborrhoeic-dermatitis-0024__PF_1.jpg,Benign
seborrhoeic-dermatitis,head,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\head\seborrhoeic-dermatitis-0025__PF_1.jpg,Benign
seborrhoeic-dermatitis,head,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\head\seborrhoeic-dermatitis-0027__PF_1.jpg,Benign
seborrhoeic-dermatitis,head,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\head\seborrhoeic-dermatitis-0029__PF_1.jpg,Benign
seborrhoeic-dermatitis,head,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\head\seborrhoeic-dermatitis-0036__PF_1.jpg,Benign
seborrhoeic-dermatitis,head,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\head\seborrhoeic-dermatitis-0047__PF_1.jpg,Benign
seborrhoeic-dermatitis,torso,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\torso\seborrhoeic-dermatitis-0039__PF_1.jpg,Benign
seborrhoeic-dermatitis,torso,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\torso\seborrhoeic-dermatitis-0044__PF_1.jpg,Benign
seborrhoeic-dermatitis,torso,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\torso\seborrhoeic-dermatitis-0046__PF_1.jpg,Benign
seborrhoeic-dermatitis,zoomed,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\zoomed\seborrhoeic-dermatitis-0002__PF_1.jpg,Benign
seborrhoeic-dermatitis,zoomed,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\zoomed\seborrhoeic-dermatitis-0006__PF_1.jpg,Benign
seborrhoeic-dermatitis,zoomed,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\zoomed\seborrhoeic-dermatitis-0031__PF_1.jpg,Benign
seborrhoeic-dermatitis,zoomed,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\zoomed\seborrhoeic-dermatitis-0032__PF_1.jpg,Benign
seborrhoeic-dermatitis,zoomed,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\zoomed\seborrhoeic-dermatitis-0038__PF_1.jpg,Benign
seborrhoeic-dermatitis,zoomed,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\zoomed\seborrhoeic-dermatitis-0040__PF_1.jpg,Benign
seborrhoeic-dermatitis,zoomed,../data-collection/dataset/disease-classification\seborrhoeic-dermatitis\zoomed\seborrhoeic-dermatitis-0041__PF_1.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0024422__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0024446__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0024471__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0024696__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0024760__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0024890__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0025066__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0025075__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0025076__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0025326__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0025351__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0025627__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0025642__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0025874__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0025915__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0025937__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0026070__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0026104__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0026335__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0026623__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0026634__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0026637__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0026714__PF.jpg,Benign
seborrhoeic-keratosis,arm,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\arm\ISIC_0026728__PF.jpg,Benign
seborrhoeic-keratosis,ear,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\ear\ISIC_0024893__PF.jpg,Benign
seborrhoeic-keratosis,ear,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\ear\ISIC_0025140__PF.jpg,Benign
seborrhoeic-keratosis,ear,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\ear\ISIC_0025554__PF.jpg,Benign
seborrhoeic-keratosis,ear,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\ear\ISIC_0027850__PF.jpg,Benign
seborrhoeic-keratosis,ear,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\ear\ISIC_0029810__PF.jpg,Benign
seborrhoeic-keratosis,ear,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\ear\ISIC_0031633__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0028792__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0028830__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0028842__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0028846__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0028876__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0028943__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0028992__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0029014__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0029022__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0029040__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0029061__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0029062__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0029068__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0029080__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0029102__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0029107__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0029108__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0029135__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0029176__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0029217__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0029232__PF.jpg,Benign
seborrhoeic-keratosis,face,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\face\ISIC_0029235__PF.jpg,Benign
seborrhoeic-keratosis,feet,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\feet\ISIC_0030561__PF.jpg,Benign
seborrhoeic-keratosis,genital,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\genital\ISIC_0031639__PF.jpg,Benign
seborrhoeic-keratosis,genital,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\genital\ISIC_0032304__PF.jpg,Benign
seborrhoeic-keratosis,hand,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\hand\ISIC_0024709__PF.jpg,Benign
seborrhoeic-keratosis,hand,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\hand\ISIC_0027041__PF.jpg,Benign
seborrhoeic-keratosis,hand,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\hand\ISIC_0027295__PF.jpg,Benign
seborrhoeic-keratosis,hand,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\hand\ISIC_0027989__PF.jpg,Benign
seborrhoeic-keratosis,hand,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\hand\ISIC_0028710__PF.jpg,Benign
seborrhoeic-keratosis,hand,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\hand\ISIC_0028970__PF.jpg,Benign
seborrhoeic-keratosis,hand,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\hand\ISIC_0029029__PF.jpg,Benign
seborrhoeic-keratosis,hand,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\hand\ISIC_0029227__PF.jpg,Benign
seborrhoeic-keratosis,hand,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\hand\ISIC_0029548__PF.jpg,Benign
seborrhoeic-keratosis,hand,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\hand\ISIC_0030007__PF.jpg,Benign
seborrhoeic-keratosis,hand,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\hand\ISIC_0030130__PF.jpg,Benign
seborrhoeic-keratosis,hand,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\hand\ISIC_0031138__PF.jpg,Benign
seborrhoeic-keratosis,hand,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\hand\ISIC_0031253__PF.jpg,Benign
seborrhoeic-keratosis,hand,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\hand\ISIC_0031345__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0024839__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0024981__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0025030__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0025339__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0025374__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0025485__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0025529__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0025661__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0025693__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0026085__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0026769__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0026947__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0027419__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0027504__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0027990__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0028043__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0028555__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0029568__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0030240__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0030522__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0031428__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0031556__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0031584__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0031967__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0032215__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0032325__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0032681__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0032694__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0033235__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0033509__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0034007__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0034057__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0034197__PF.jpg,Benign
seborrhoeic-keratosis,head,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\head\ISIC_0034235__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0024312__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0024336__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0024337__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0024371__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0024445__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0024495__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0024581__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0024741__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0024772__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0024773__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0024786__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0033041__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0033437__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0033446__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0033466__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0033482__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0033488__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0033507__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0033528__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0033629__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0033677__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0033736__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0033758__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0033791__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0033865__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0033900__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0034003__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0034037__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0034165__PF.jpg,Benign
seborrhoeic-keratosis,leg,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\leg\ISIC_0034259__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0024971__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0025389__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0025519__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0025842__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0026644__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0027017__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0027026__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0027320__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0027437__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0027652__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0028822__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0029070__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0029206__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0029770__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0030137__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0030310__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0030458__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0030758__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0031424__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0031459__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0031601__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0031783__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0032883__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0033124__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0033212__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0033280__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0033606__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0033770__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0034031__PF.jpg,Benign
seborrhoeic-keratosis,neck,../data-collection/dataset/disease-classification\seborrhoeic-keratosis\neck\ISIC_0034103__PF.jpg,Benign
